2025-12-02 17:37:52.990 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/orderList/listByUserId
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"userId":"#userId#","pageSize":300,"pageNum":1}
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"userId":"#userId#","pageSize":300,"pageNum":1}
2025-12-02 17:38:00.541 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.542 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.542 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.542 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.542 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:38:00.542 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：post
2025-12-02 17:38:00.542 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/orderList/listByUserId
2025-12-02 17:38:00.542 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8', 'Content-Type': 'application/json'}
2025-12-02 17:38:00.542 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'userId': '#userId#', 'pageSize': 300, 'pageNum': 1}
2025-12-02 17:38:00.717 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.718 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/userCoupon/listAndOrderByCondition
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"userId":#userId#,"useFlag":false}
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"userId":#userId#,"useFlag":false}
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.719 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.729 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/userCoupon/countCoupon?userId=#userId#&couponType=NORMAL_OFFLINE_PACKAGE_COUPON&productCode=002
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/userCoupon/countCoupon?userId=#userId#&couponType=NORMAL_OFFLINE_PACKAGE_COUPON&productCode=002
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.730 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:38:00.730 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:38:00.730 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:38:00.730 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/userCoupon/countCoupon?userId=#userId#&couponType=NORMAL_OFFLINE_PACKAGE_COUPON&productCode=002
2025-12-02 17:38:00.730 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:38:00.731 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:38:00.938 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.938 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.938 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:00.938 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/user/config/getVersion?platform=android
2025-12-02 17:38:00.938 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.938 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.938 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:38:00.939 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.939 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:38:00.939 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:38:00.939 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:38:00.939 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/user/config/getVersion?platform=android
2025-12-02 17:38:00.939 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:38:00.939 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:38:01.131 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/app/storage/upload
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"file_name":"9251652053384601601764645704249_android.zip","category":0}
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:01.131 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:01.131 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:38:01.131 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：post
2025-12-02 17:38:01.133 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/app/storage/upload
2025-12-02 17:38:01.133 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8', 'Content-Type': 'application/json'}
2025-12-02 17:38:01.133 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'file_name': '9251652053384601601764645704249_android.zip', 'category': 0}
